Transaction_ID,Risk_Incident,Risk_Type,Incident_Severity,Error_Code
TXN08244,0,None,None,None
TXN08245,0,None,None,None
TXN08246,0,None,None,None
TXN08247,0,None,None,None
TXN08248,0,None,None,None
TXN08249,1,Misstatement,Low,F001
TXN08250,0,None,None,None
TXN08251,1,Fraud,Medium,F001
TXN08252,1,Fraud,High,F001
TXN08253,0,None,None,None
TXN08254,0,None,None,None
TXN08255,0,None,None,None
TXN08256,1,Misstatement,Medium,F001
TXN08257,0,None,None,None
TXN08258,1,Misstatement,Low,M003
TXN08259,0,None,None,None
TXN08260,0,None,None,None
TXN08261,0,None,None,None
TXN08262,0,None,None,None
TXN08263,0,None,None,None
TXN08264,0,None,None,None
TXN08265,0,None,None,None
TXN08266,0,None,None,None
TXN08267,0,None,None,None
TXN08268,0,None,None,None
TXN08269,0,None,None,None
TXN08270,0,None,None,None
TXN08271,0,None,None,None
TXN08272,0,None,None,None
TXN08273,0,None,None,None
TXN08274,0,None,None,None
TXN08275,0,None,None,None
TXN08276,0,None,None,None
TXN08277,0,None,None,None
TXN08278,0,None,None,None
TXN08279,0,None,None,None
TXN08280,0,None,None,None
TXN08281,0,None,None,None
TXN08282,1,Misstatement,High,F001
TXN08283,1,Error,High,E002
TXN08284,0,None,None,None
TXN08285,0,None,None,None
TXN08286,0,None,None,None
TXN08287,0,None,None,None
TXN08288,0,None,None,None
TXN08289,0,None,None,None
TXN08290,0,None,None,None
TXN08291,1,Misstatement,High,E002
TXN08292,0,None,None,None
TXN08293,0,None,None,None
TXN08294,0,None,None,None
TXN08295,0,None,None,None
TXN08296,0,None,None,None
TXN08297,0,None,None,None
TXN08298,0,None,None,None
TXN08299,0,None,None,None
TXN08300,0,None,None,None
TXN08301,0,None,None,None
TXN08302,0,None,None,None
TXN08303,0,None,None,None
TXN08304,0,None,None,None
TXN08305,0,None,None,None
TXN08306,0,None,None,None
TXN08307,0,None,None,None
TXN08308,0,None,None,None
TXN08309,0,None,None,None
TXN08310,0,None,None,None
TXN08311,0,None,None,None
TXN08312,0,None,None,None
TXN08313,0,None,None,None
TXN08314,0,None,None,None
TXN08315,0,None,None,None
TXN08316,0,None,None,None
TXN08317,1,Fraud,Medium,F001
TXN08318,0,None,None,None
TXN08319,1,Fraud,Low,F001
TXN08320,0,None,None,None
TXN08321,0,None,None,None
TXN08322,0,None,None,None
TXN08323,0,None,None,None
TXN08324,0,None,None,None
TXN08325,0,None,None,None
TXN08326,0,None,None,None
TXN08327,0,None,None,None
TXN08328,1,Fraud,High,E002
TXN08329,1,Misstatement,High,M003
TXN08330,0,None,None,None
TXN08331,0,None,None,None
TXN08332,0,None,None,None
TXN08333,0,None,None,None
TXN08334,0,None,None,None
TXN08335,0,None,None,None
TXN08336,0,None,None,None
TXN08337,1,Error,Medium,M003
TXN08338,0,None,None,None
TXN08339,0,None,None,None
TXN08340,0,None,None,None
TXN08341,0,None,None,None
TXN08342,0,None,None,None
TXN08343,0,None,None,None
TXN08344,0,None,None,None
TXN08345,1,Misstatement,Medium,F001
TXN08346,0,None,None,None
TXN08347,0,None,None,None
TXN08348,0,None,None,None
TXN08349,0,None,None,None
TXN08350,0,None,None,None
TXN08351,0,None,None,None
TXN08352,0,None,None,None
TXN08353,1,Misstatement,Low,F001
TXN08354,0,None,None,None
TXN08355,0,None,None,None
TXN08356,0,None,None,None
TXN08357,0,None,None,None
TXN08358,0,None,None,None
TXN08359,0,None,None,None
TXN08360,0,None,None,None
TXN08361,0,None,None,None
TXN08362,0,None,None,None
TXN08363,0,None,None,None
TXN08364,0,None,None,None
TXN08365,0,None,None,None
TXN08366,0,None,None,None
TXN08367,0,None,None,None
TXN08368,0,None,None,None
TXN08369,0,None,None,None
TXN08370,0,None,None,None
TXN08371,0,None,None,None
TXN08372,0,None,None,None
TXN08373,0,None,None,None
TXN08374,0,None,None,None
TXN08375,0,None,None,None
TXN08376,0,None,None,None
TXN08377,0,None,None,None
TXN08378,0,None,None,None
TXN08379,0,None,None,None
TXN08380,0,None,None,None
TXN08381,0,None,None,None
TXN08382,0,None,None,None
TXN08383,0,None,None,None
TXN08384,1,Misstatement,Low,M003
TXN08385,0,None,None,None
TXN08386,0,None,None,None
TXN08387,1,Fraud,Medium,E002
TXN08388,0,None,None,None
TXN08389,0,None,None,None
TXN08390,0,None,None,None
TXN08391,0,None,None,None
TXN08392,0,None,None,None
TXN08393,1,Misstatement,Medium,M003
TXN08394,0,None,None,None
TXN08395,0,None,None,None
TXN08396,0,None,None,None
TXN08397,0,None,None,None
TXN08398,0,None,None,None
TXN08399,1,Fraud,High,E002
TXN08400,1,Misstatement,Medium,M003
TXN08401,0,None,None,None
TXN08402,1,Fraud,Medium,M003
TXN08403,0,None,None,None
TXN08404,0,None,None,None
TXN08405,0,None,None,None
TXN08406,0,None,None,None
TXN08407,0,None,None,None
TXN08408,0,None,None,None
TXN08409,0,None,None,None
TXN08410,0,None,None,None
TXN08411,0,None,None,None
TXN08412,1,Error,Low,F001
TXN08413,0,None,None,None
TXN08414,0,None,None,None
TXN08415,0,None,None,None
TXN08416,0,None,None,None
TXN08417,0,None,None,None
TXN08418,0,None,None,None
TXN08419,0,None,None,None
TXN08420,0,None,None,None
TXN08421,0,None,None,None
TXN08422,0,None,None,None
TXN08423,0,None,None,None
TXN08424,0,None,None,None
TXN08425,0,None,None,None
TXN08426,0,None,None,None
TXN08427,0,None,None,None
TXN08428,1,Fraud,High,E002
TXN08429,0,None,None,None
TXN08430,0,None,None,None
TXN08431,0,None,None,None
TXN08432,0,None,None,None
TXN08433,0,None,None,None
TXN08434,1,Error,Medium,E002
TXN08435,1,Misstatement,Medium,F001
TXN08436,0,None,None,None
TXN08437,0,None,None,None
TXN08438,0,None,None,None
TXN08439,0,None,None,None
TXN08440,0,None,None,None
TXN08441,0,None,None,None
TXN08442,0,None,None,None
TXN08443,0,None,None,None
TXN08444,0,None,None,None
TXN08445,0,None,None,None
TXN08446,0,None,None,None
TXN08447,0,None,None,None
TXN08448,1,Error,Medium,M003
TXN08449,0,None,None,None
TXN08450,0,None,None,None
TXN08451,0,None,None,None
TXN08452,0,None,None,None
TXN08453,0,None,None,None
TXN08454,0,None,None,None
TXN08455,1,Misstatement,High,M003
TXN08456,0,None,None,None
TXN08457,0,None,None,None
TXN08458,0,None,None,None
TXN08459,1,Fraud,Medium,M003
TXN08460,0,None,None,None
TXN08461,1,Error,Medium,M003
TXN08462,1,Fraud,Low,M003
TXN08463,0,None,None,None
TXN08464,0,None,None,None
TXN08465,1,Error,High,E002
TXN08466,0,None,None,None
TXN08467,0,None,None,None
TXN08468,0,None,None,None
TXN08469,0,None,None,None
TXN08470,0,None,None,None
TXN08471,0,None,None,None
TXN08472,0,None,None,None
TXN08473,0,None,None,None
TXN08474,0,None,None,None
TXN08475,1,Misstatement,Low,E002
TXN08476,0,None,None,None
TXN08477,0,None,None,None
TXN08478,0,None,None,None
TXN08479,0,None,None,None
TXN08480,1,Fraud,Medium,F001
TXN08481,0,None,None,None
TXN08482,0,None,None,None
TXN08483,1,Error,High,F001
TXN08484,1,Error,High,M003
TXN08485,0,None,None,None
TXN08486,0,None,None,None
TXN08487,0,None,None,None
TXN08488,0,None,None,None
TXN08489,0,None,None,None
TXN08490,0,None,None,None
TXN08491,0,None,None,None
TXN08492,0,None,None,None
TXN08493,0,None,None,None
TXN08494,1,Error,Medium,F001
TXN08495,0,None,None,None
TXN08496,1,Fraud,Medium,M003
TXN08497,1,Misstatement,Low,E002
TXN08498,0,None,None,None
TXN08499,0,None,None,None
TXN08500,0,None,None,None
TXN08501,0,None,None,None
TXN08502,0,None,None,None
TXN08503,0,None,None,None
TXN08504,1,Misstatement,Medium,M003
TXN08505,0,None,None,None
TXN08506,0,None,None,None
TXN08507,0,None,None,None
TXN08508,0,None,None,None
TXN08509,1,Misstatement,Low,F001
TXN08510,0,None,None,None
TXN08511,0,None,None,None
TXN08512,0,None,None,None
TXN08513,0,None,None,None
TXN08514,0,None,None,None
TXN08515,0,None,None,None
TXN08516,0,None,None,None
TXN08517,1,Error,Medium,M003
TXN08518,1,Misstatement,High,E002
TXN08519,0,None,None,None
TXN08520,0,None,None,None
TXN08521,0,None,None,None
TXN08522,0,None,None,None
TXN08523,0,None,None,None
TXN08524,0,None,None,None
TXN08525,0,None,None,None
TXN08526,0,None,None,None
TXN08527,0,None,None,None
TXN08528,0,None,None,None
TXN08529,0,None,None,None
TXN08530,0,None,None,None
TXN08531,1,Error,Medium,M003
TXN08532,0,None,None,None
TXN08533,0,None,None,None
TXN08534,0,None,None,None
TXN08535,0,None,None,None
TXN08536,0,None,None,None
TXN08537,0,None,None,None
TXN08538,1,Misstatement,Low,E002
TXN08539,0,None,None,None
TXN08540,1,Misstatement,High,M003
TXN08541,0,None,None,None
TXN08542,0,None,None,None
TXN08543,0,None,None,None
TXN08544,0,None,None,None
TXN08545,0,None,None,None
TXN08546,0,None,None,None
TXN08547,0,None,None,None
TXN08548,0,None,None,None
TXN08549,0,None,None,None
TXN08550,0,None,None,None
TXN08551,1,Misstatement,Low,E002
TXN08552,0,None,None,None
TXN08553,0,None,None,None
TXN08554,0,None,None,None
TXN08555,0,None,None,None
TXN08556,0,None,None,None
TXN08557,0,None,None,None
TXN08558,0,None,None,None
TXN08559,0,None,None,None
TXN08560,0,None,None,None
TXN08561,0,None,None,None
TXN08562,1,Misstatement,Medium,M003
TXN08563,0,None,None,None
TXN08564,1,Error,Low,E002
TXN08565,0,None,None,None
TXN08566,0,None,None,None
TXN08567,1,Fraud,High,M003
TXN08568,1,Error,High,E002
TXN08569,0,None,None,None
TXN08570,0,None,None,None
TXN08571,0,None,None,None
TXN08572,0,None,None,None
TXN08573,0,None,None,None
TXN08574,0,None,None,None
TXN08575,1,Error,High,E002
TXN08576,0,None,None,None
TXN08577,0,None,None,None
TXN08578,0,None,None,None
TXN08579,0,None,None,None
TXN08580,0,None,None,None
TXN08581,0,None,None,None
TXN08582,0,None,None,None
TXN08583,1,Error,High,E002
TXN08584,0,None,None,None
TXN08585,0,None,None,None
TXN08586,0,None,None,None
TXN08587,1,Misstatement,High,M003
TXN08588,0,None,None,None
TXN08589,0,None,None,None
TXN08590,0,None,None,None
TXN08591,0,None,None,None
TXN08592,0,None,None,None
TXN08593,0,None,None,None
TXN08594,1,Error,Medium,F001
TXN08595,0,None,None,None
TXN08596,0,None,None,None
TXN08597,0,None,None,None
TXN08598,0,None,None,None
TXN08599,0,None,None,None
TXN08600,0,None,None,None
TXN08601,0,None,None,None
TXN08602,0,None,None,None
TXN08603,1,Misstatement,Low,E002
TXN08604,0,None,None,None
TXN08605,0,None,None,None
TXN08606,0,None,None,None
TXN08607,0,None,None,None
TXN08608,0,None,None,None
TXN08609,0,None,None,None
TXN08610,1,Error,Medium,E002
TXN08611,0,None,None,None
TXN08612,1,Fraud,Low,F001
TXN08613,1,Fraud,High,M003
TXN08614,0,None,None,None
TXN08615,0,None,None,None
TXN08616,1,Fraud,Medium,F001
TXN08617,1,Misstatement,High,E002
TXN08618,0,None,None,None
TXN08619,0,None,None,None
TXN08620,0,None,None,None
TXN08621,1,Fraud,High,F001
TXN08622,0,None,None,None
TXN08623,0,None,None,None
TXN08624,0,None,None,None
TXN08625,0,None,None,None
TXN08626,0,None,None,None
TXN08627,0,None,None,None
TXN08628,1,Error,Low,M003
TXN08629,0,None,None,None
TXN08630,0,None,None,None
TXN08631,0,None,None,None
TXN08632,0,None,None,None
TXN08633,0,None,None,None
TXN08634,0,None,None,None
TXN08635,0,None,None,None
TXN08636,0,None,None,None
TXN08637,0,None,None,None
TXN08638,0,None,None,None
TXN08639,0,None,None,None
TXN08640,0,None,None,None
TXN08641,0,None,None,None
TXN08642,0,None,None,None
TXN08643,0,None,None,None
TXN08644,0,None,None,None
TXN08645,0,None,None,None
TXN08646,0,None,None,None
TXN08647,0,None,None,None
TXN08648,0,None,None,None
TXN08649,0,None,None,None
TXN08650,0,None,None,None
TXN08651,0,None,None,None
TXN08652,0,None,None,None
TXN08653,0,None,None,None
TXN08654,0,None,None,None
TXN08655,0,None,None,None
TXN08656,0,None,None,None
TXN08657,0,None,None,None
TXN08658,0,None,None,None
TXN08659,0,None,None,None
TXN08660,1,Misstatement,Low,F001
TXN08661,0,None,None,None
TXN08662,0,None,None,None
TXN08663,0,None,None,None
TXN08664,0,None,None,None
TXN08665,0,None,None,None
TXN08666,0,None,None,None
TXN08667,0,None,None,None
TXN08668,0,None,None,None
TXN08669,0,None,None,None
TXN08670,0,None,None,None
TXN08671,1,Error,High,E002
TXN08672,0,None,None,None
TXN08673,0,None,None,None
TXN08674,0,None,None,None
TXN08675,0,None,None,None
TXN08676,0,None,None,None
TXN08677,0,None,None,None
TXN08678,0,None,None,None
TXN08679,0,None,None,None
TXN08680,0,None,None,None
TXN08681,0,None,None,None
TXN08682,0,None,None,None
TXN08683,0,None,None,None
TXN08684,0,None,None,None
TXN08685,0,None,None,None
TXN08686,0,None,None,None
TXN08687,0,None,None,None
TXN08688,0,None,None,None
TXN08689,0,None,None,None
TXN08690,0,None,None,None
TXN08691,0,None,None,None
TXN08692,0,None,None,None
TXN08693,0,None,None,None
TXN08694,0,None,None,None
TXN08695,0,None,None,None
TXN08696,0,None,None,None
TXN08697,1,Fraud,Low,F001
TXN08698,0,None,None,None
TXN08699,0,None,None,None
TXN08700,0,None,None,None
TXN08701,1,Misstatement,Low,M003
TXN08702,0,None,None,None
TXN08703,0,None,None,None
TXN08704,0,None,None,None
TXN08705,0,None,None,None
TXN08706,0,None,None,None
TXN08707,0,None,None,None
TXN08708,0,None,None,None
TXN08709,0,None,None,None
TXN08710,0,None,None,None
TXN08711,0,None,None,None
TXN08712,0,None,None,None
TXN08713,0,None,None,None
TXN08714,0,None,None,None
TXN08715,1,Error,Low,E002
TXN08716,0,None,None,None
TXN08717,0,None,None,None
TXN08718,0,None,None,None
TXN08719,1,Misstatement,High,E002
TXN08720,0,None,None,None
TXN08721,0,None,None,None
TXN08722,0,None,None,None
TXN08723,0,None,None,None
TXN08724,0,None,None,None
TXN08725,1,Error,Low,M003
TXN08726,0,None,None,None
TXN08727,0,None,None,None
TXN08728,0,None,None,None
TXN08729,0,None,None,None
TXN08730,0,None,None,None
TXN08731,0,None,None,None
TXN08732,0,None,None,None
TXN08733,0,None,None,None
TXN08734,0,None,None,None
TXN08735,0,None,None,None
TXN08736,1,Misstatement,High,M003
TXN08737,0,None,None,None
TXN08738,0,None,None,None
TXN08739,0,None,None,None
TXN08740,0,None,None,None
TXN08741,0,None,None,None
TXN08742,0,None,None,None
TXN08743,0,None,None,None
TXN08744,0,None,None,None
TXN08745,0,None,None,None
TXN08746,0,None,None,None
TXN08747,0,None,None,None
TXN08748,0,None,None,None
TXN08749,0,None,None,None
TXN08750,0,None,None,None
TXN08751,0,None,None,None
TXN08752,0,None,None,None
TXN08753,0,None,None,None
TXN08754,0,None,None,None
TXN08755,1,Error,High,F001
TXN08756,1,Error,High,E002
TXN08757,0,None,None,None
TXN08758,0,None,None,None
TXN08759,0,None,None,None
TXN08760,0,None,None,None
TXN08761,0,None,None,None
TXN08762,0,None,None,None
TXN08763,0,None,None,None
TXN08764,1,Misstatement,Low,F001
TXN08765,0,None,None,None
TXN08766,0,None,None,None
TXN08767,0,None,None,None
TXN08768,0,None,None,None
TXN08769,0,None,None,None
TXN08770,0,None,None,None
TXN08771,0,None,None,None
TXN08772,0,None,None,None
TXN08773,0,None,None,None
TXN08774,0,None,None,None
TXN08775,1,Fraud,Low,E002
TXN08776,0,None,None,None
TXN08777,1,Fraud,Medium,F001
TXN08778,0,None,None,None
TXN08779,0,None,None,None
TXN08780,0,None,None,None
TXN08781,0,None,None,None
TXN08782,1,Error,High,M003
TXN08783,0,None,None,None
TXN08784,0,None,None,None
TXN08785,0,None,None,None
TXN08786,0,None,None,None
TXN08787,0,None,None,None
TXN08788,0,None,None,None
TXN08789,0,None,None,None
TXN08790,0,None,None,None
TXN08791,1,Misstatement,Low,F001
TXN08792,0,None,None,None
TXN08793,0,None,None,None
TXN08794,0,None,None,None
TXN08795,0,None,None,None
TXN08796,0,None,None,None
TXN08797,0,None,None,None
TXN08798,0,None,None,None
TXN08799,0,None,None,None
TXN08800,0,None,None,None
TXN08801,0,None,None,None
TXN08802,0,None,None,None
TXN08803,0,None,None,None
TXN08804,1,Error,Low,F001
TXN08805,0,None,None,None
TXN08806,0,None,None,None
TXN08807,0,None,None,None
TXN08808,0,None,None,None
TXN08809,0,None,None,None
TXN08810,0,None,None,None
TXN08811,0,None,None,None
TXN08812,0,None,None,None
TXN08813,0,None,None,None
TXN08814,0,None,None,None
TXN08815,0,None,None,None
TXN08816,0,None,None,None
TXN08817,0,None,None,None
TXN08818,0,None,None,None
TXN08819,0,None,None,None
TXN08820,0,None,None,None
TXN08821,0,None,None,None
TXN08822,1,Error,Medium,F001
TXN08823,0,None,None,None
TXN08824,0,None,None,None
TXN08825,1,Fraud,High,E002
TXN08826,0,None,None,None
TXN08827,0,None,None,None
TXN08828,0,None,None,None
TXN08829,0,None,None,None
TXN08830,0,None,None,None
TXN08831,0,None,None,None
TXN08832,0,None,None,None
TXN08833,0,None,None,None
TXN08834,0,None,None,None
TXN08835,1,Fraud,Low,E002
TXN08836,0,None,None,None
TXN08837,0,None,None,None
TXN08838,0,None,None,None
TXN08839,1,Fraud,Low,M003
TXN08840,0,None,None,None
TXN08841,0,None,None,None
TXN08842,1,Misstatement,Low,E002
TXN08843,0,None,None,None
TXN08844,1,Fraud,High,E002
TXN08845,0,None,None,None
TXN08846,0,None,None,None
TXN08847,1,Misstatement,High,E002
TXN08848,0,None,None,None
TXN08849,0,None,None,None
TXN08850,0,None,None,None
TXN08851,1,Error,Low,E002
TXN08852,0,None,None,None
TXN08853,0,None,None,None
TXN08854,0,None,None,None
TXN08855,0,None,None,None
TXN08856,0,None,None,None
TXN08857,0,None,None,None
TXN08858,0,None,None,None
TXN08859,0,None,None,None
TXN08860,0,None,None,None
TXN08861,0,None,None,None
TXN08862,0,None,None,None
TXN08863,1,Misstatement,Medium,M003
TXN08864,0,None,None,None
TXN08865,0,None,None,None
TXN08866,0,None,None,None
TXN08867,0,None,None,None
TXN08868,0,None,None,None
TXN08869,0,None,None,None
TXN08870,0,None,None,None
TXN08871,1,Fraud,High,M003
TXN08872,0,None,None,None
TXN08873,0,None,None,None
TXN08874,0,None,None,None
TXN08875,1,Error,Medium,E002
TXN08876,0,None,None,None
TXN08877,0,None,None,None
TXN08878,0,None,None,None
TXN08879,0,None,None,None
TXN08880,0,None,None,None
TXN08881,0,None,None,None
TXN08882,0,None,None,None
TXN08883,0,None,None,None
TXN08884,0,None,None,None
TXN08885,0,None,None,None
TXN08886,0,None,None,None
TXN08887,0,None,None,None
TXN08888,0,None,None,None
TXN08889,0,None,None,None
TXN08890,0,None,None,None
TXN08891,0,None,None,None
TXN08892,0,None,None,None
TXN08893,1,Error,High,M003
TXN08894,0,None,None,None
TXN08895,0,None,None,None
TXN08896,0,None,None,None
TXN08897,0,None,None,None
TXN08898,0,None,None,None
TXN08899,0,None,None,None
TXN08900,1,Fraud,Medium,F001
TXN08901,0,None,None,None
TXN08902,1,Misstatement,Medium,F001
TXN08903,0,None,None,None
TXN08904,0,None,None,None
TXN08905,0,None,None,None
TXN08906,0,None,None,None
TXN08907,0,None,None,None
TXN08908,0,None,None,None
TXN08909,0,None,None,None
TXN08910,1,Error,Medium,M003
TXN08911,0,None,None,None
TXN08912,0,None,None,None
TXN08913,1,Fraud,Medium,E002
TXN08914,0,None,None,None
TXN08915,0,None,None,None
TXN08916,0,None,None,None
TXN08917,0,None,None,None
TXN08918,0,None,None,None
TXN08919,0,None,None,None
TXN08920,0,None,None,None
TXN08921,0,None,None,None
TXN08922,0,None,None,None
TXN08923,0,None,None,None
TXN08924,0,None,None,None
TXN08925,0,None,None,None
TXN08926,0,None,None,None
TXN08927,0,None,None,None
TXN08928,0,None,None,None
TXN08929,0,None,None,None
TXN08930,1,Misstatement,Medium,F001
TXN08931,0,None,None,None
TXN08932,0,None,None,None
TXN08933,0,None,None,None
TXN08934,0,None,None,None
TXN08935,0,None,None,None
TXN08936,0,None,None,None
TXN08937,0,None,None,None
TXN08938,1,Misstatement,Low,M003
TXN08939,0,None,None,None
TXN08940,0,None,None,None
TXN08941,0,None,None,None
TXN08942,0,None,None,None
TXN08943,1,Error,Medium,E002
TXN08944,1,Fraud,High,M003
TXN08945,0,None,None,None
TXN08946,1,Misstatement,Medium,F001
TXN08947,0,None,None,None
TXN08948,1,Misstatement,Low,M003
TXN08949,0,None,None,None
TXN08950,0,None,None,None
TXN08951,0,None,None,None
TXN08952,0,None,None,None
TXN08953,0,None,None,None
TXN08954,0,None,None,None
TXN08955,0,None,None,None
TXN08956,0,None,None,None
TXN08957,0,None,None,None
TXN08958,1,Fraud,High,F001
TXN08959,0,None,None,None
TXN08960,1,Fraud,Medium,F001
TXN08961,0,None,None,None
TXN08962,0,None,None,None
TXN08963,0,None,None,None
TXN08964,0,None,None,None
TXN08965,0,None,None,None
TXN08966,0,None,None,None
TXN08967,0,None,None,None
TXN08968,0,None,None,None
TXN08969,0,None,None,None
TXN08970,0,None,None,None
TXN08971,0,None,None,None
TXN08972,0,None,None,None
TXN08973,0,None,None,None
TXN08974,0,None,None,None
TXN08975,0,None,None,None
TXN08976,0,None,None,None
TXN08977,0,None,None,None
TXN08978,0,None,None,None
TXN08979,0,None,None,None
TXN08980,0,None,None,None
TXN08981,0,None,None,None
TXN08982,0,None,None,None
TXN08983,0,None,None,None
TXN08984,0,None,None,None
TXN08985,0,None,None,None
TXN08986,0,None,None,None
TXN08987,0,None,None,None
TXN08988,1,Misstatement,High,M003
TXN08989,0,None,None,None
TXN08990,0,None,None,None
TXN08991,0,None,None,None
TXN08992,0,None,None,None
TXN08993,0,None,None,None
TXN08994,0,None,None,None
TXN08995,0,None,None,None
TXN08996,0,None,None,None
TXN08997,0,None,None,None
TXN08998,1,Error,High,M003
TXN08999,0,None,None,None
TXN09000,1,Error,Medium,F001
TXN09001,1,Error,Medium,E002
TXN09002,0,None,None,None
TXN09003,0,None,None,None
TXN09004,0,None,None,None
TXN09005,0,None,None,None
TXN09006,0,None,None,None
TXN09007,0,None,None,None
TXN09008,0,None,None,None
TXN09009,0,None,None,None
TXN09010,0,None,None,None
TXN09011,0,None,None,None
TXN09012,0,None,None,None
TXN09013,0,None,None,None
TXN09014,0,None,None,None
TXN09015,0,None,None,None
TXN09016,0,None,None,None
TXN09017,0,None,None,None
TXN09018,0,None,None,None
TXN09019,0,None,None,None
TXN09020,0,None,None,None
TXN09021,0,None,None,None
TXN09022,1,Error,Low,F001
TXN09023,0,None,None,None
TXN09024,0,None,None,None
TXN09025,0,None,None,None
TXN09026,0,None,None,None
TXN09027,0,None,None,None
TXN09028,0,None,None,None
TXN09029,1,Fraud,Medium,M003
TXN09030,0,None,None,None
TXN09031,0,None,None,None
TXN09032,0,None,None,None
TXN09033,0,None,None,None
TXN09034,0,None,None,None
TXN09035,0,None,None,None
TXN09036,0,None,None,None
TXN09037,0,None,None,None
TXN09038,0,None,None,None
TXN09039,0,None,None,None
TXN09040,0,None,None,None
TXN09041,0,None,None,None
TXN09042,0,None,None,None
TXN09043,1,Misstatement,Medium,F001
TXN09044,0,None,None,None
TXN09045,0,None,None,None
TXN09046,0,None,None,None
TXN09047,0,None,None,None
TXN09048,0,None,None,None
TXN09049,1,Fraud,Medium,F001
TXN09050,0,None,None,None
TXN09051,0,None,None,None
TXN09052,0,None,None,None
TXN09053,0,None,None,None
TXN09054,0,None,None,None
TXN09055,0,None,None,None
TXN09056,1,Error,High,M003
TXN09057,1,Fraud,High,M003
TXN09058,0,None,None,None
TXN09059,0,None,None,None
TXN09060,0,None,None,None
TXN09061,1,Error,Low,E002
TXN09062,1,Error,High,F001
TXN09063,0,None,None,None
TXN09064,0,None,None,None
TXN09065,0,None,None,None
TXN09066,0,None,None,None
TXN09067,0,None,None,None
TXN09068,0,None,None,None
TXN09069,0,None,None,None
TXN09070,0,None,None,None
TXN09071,1,Misstatement,Low,M003
TXN09072,0,None,None,None
TXN09073,0,None,None,None
TXN09074,0,None,None,None
TXN09075,0,None,None,None
TXN09076,0,None,None,None
TXN09077,0,None,None,None
TXN09078,0,None,None,None
TXN09079,0,None,None,None
TXN09080,0,None,None,None
TXN09081,0,None,None,None
TXN09082,0,None,None,None
TXN09083,0,None,None,None
TXN09084,0,None,None,None
TXN09085,0,None,None,None
TXN09086,0,None,None,None
TXN09087,0,None,None,None
TXN09088,1,Misstatement,Low,M003
TXN09089,0,None,None,None
TXN09090,0,None,None,None
TXN09091,0,None,None,None
TXN09092,0,None,None,None
TXN09093,0,None,None,None
TXN09094,0,None,None,None
TXN09095,0,None,None,None
TXN09096,1,Fraud,Medium,F001
TXN09097,0,None,None,None
TXN09098,0,None,None,None
TXN09099,1,Error,High,F001
TXN09100,0,None,None,None
TXN09101,0,None,None,None
TXN09102,0,None,None,None
TXN09103,0,None,None,None
TXN09104,0,None,None,None
TXN09105,0,None,None,None
TXN09106,0,None,None,None
TXN09107,0,None,None,None
TXN09108,0,None,None,None
TXN09109,0,None,None,None
TXN09110,0,None,None,None
TXN09111,1,Misstatement,High,E002
TXN09112,0,None,None,None
TXN09113,0,None,None,None
TXN09114,0,None,None,None
TXN09115,0,None,None,None
TXN09116,0,None,None,None
TXN09117,0,None,None,None
TXN09118,1,Fraud,Medium,M003
TXN09119,1,Error,Medium,E002
TXN09120,1,Fraud,Medium,F001
TXN09121,1,Error,High,F001
TXN09122,0,None,None,None
TXN09123,0,None,None,None
TXN09124,1,Fraud,Medium,F001
TXN09125,0,None,None,None
TXN09126,1,Error,Medium,M003
TXN09127,0,None,None,None
TXN09128,0,None,None,None
TXN09129,0,None,None,None
TXN09130,1,Fraud,High,F001
TXN09131,0,None,None,None
TXN09132,0,None,None,None
TXN09133,0,None,None,None
TXN09134,0,None,None,None
TXN09135,0,None,None,None
TXN09136,0,None,None,None
TXN09137,0,None,None,None
TXN09138,0,None,None,None
TXN09139,0,None,None,None
TXN09140,0,None,None,None
TXN09141,0,None,None,None
TXN09142,0,None,None,None
TXN09143,1,Fraud,Medium,M003
TXN09144,0,None,None,None
TXN09145,0,None,None,None
TXN09146,0,None,None,None
TXN09147,0,None,None,None
TXN09148,0,None,None,None
TXN09149,0,None,None,None
TXN09150,0,None,None,None
TXN09151,0,None,None,None
TXN09152,0,None,None,None
TXN09153,0,None,None,None
TXN09154,0,None,None,None
TXN09155,0,None,None,None
TXN09156,0,None,None,None
TXN09157,1,Fraud,Medium,E002
TXN09158,0,None,None,None
TXN09159,0,None,None,None
TXN09160,0,None,None,None
TXN09161,1,Error,Medium,F001
TXN09162,0,None,None,None
TXN09163,0,None,None,None
TXN09164,0,None,None,None
TXN09165,1,Fraud,Medium,F001
TXN09166,0,None,None,None
TXN09167,1,Error,High,F001
TXN09168,0,None,None,None
TXN09169,0,None,None,None
TXN09170,0,None,None,None
TXN09171,0,None,None,None
TXN09172,1,Misstatement,Medium,F001
TXN09173,0,None,None,None
TXN09174,0,None,None,None
TXN09175,0,None,None,None
TXN09176,0,None,None,None
TXN09177,0,None,None,None
TXN09178,0,None,None,None
TXN09179,0,None,None,None
TXN09180,0,None,None,None
TXN09181,0,None,None,None
TXN09182,0,None,None,None
TXN09183,0,None,None,None
TXN09184,0,None,None,None
TXN09185,0,None,None,None
TXN09186,0,None,None,None
TXN09187,0,None,None,None
TXN09188,0,None,None,None
TXN09189,1,Error,Medium,E002
TXN09190,0,None,None,None
TXN09191,1,Misstatement,Medium,E002
TXN09192,0,None,None,None
TXN09193,1,Error,Medium,E002
TXN09194,0,None,None,None
