User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
U022,383.91,5,0,NZ
U493,366.01,6,3,GY
U155,276.78,5,3,PL
U338,160.35,4,0,TG
U471,179.24,7,1,PK
U420,102.41,8,1,BE
U253,218.24,7,0,BW
U492,296.79,9,2,RW
U309,413.74,8,3,BT
U113,105.1,10,5,GB
U483,169.38,7,2,SN
U167,167.92,8,4,BN
U490,229.2,5,1,AE
U064,466.3,7,3,ET
U319,364.3,8,2,LT
U327,132.1,3,4,CL
U354,201.84,7,4,UG
U401,137.32,10,4,HR
U312,268.5,9,0,BD
U410,497.58,7,5,IQ
U233,318.4,4,5,NE
U163,462.99,1,5,NO
U155,238.57,2,5,EG
U077,470.44,4,5,CY
U273,296.71,4,0,SK
U283,206.36,4,3,WS
U435,112.63,3,5,CI
U481,255.35,8,3,IS
U190,490.99,10,2,SY
U392,279.65,9,4,LB
U244,114.47,9,5,MA
U378,408.54,3,0,PS
U370,207.26,2,1,VN
U486,165.89,8,3,AM
U005,145.44,1,3,CZ
U020,175.17,3,5,PA
U489,181.67,7,1,SR
U100,402.06,8,1,HR
U155,344.39,2,1,VE
U460,262.44,10,0,AD
U446,352.23,10,4,MW
U257,141.33,7,3,BD
U028,404.34,2,0,BI
U377,483.83,5,5,CZ
U200,455.72,10,0,PH
U105,317.27,5,1,LK
U137,420.54,10,0,NA
U259,269.31,2,1,NL
U354,364.38,9,0,EC
U028,241.58,6,5,YE
U381,480.89,2,5,FI
U190,154.65,5,2,NE
U062,124.36,8,0,MD
U428,436.3,6,4,UZ
U354,253.11,7,3,DZ
U392,254.59,2,1,CL
U463,388.34,7,4,AU
U381,434.69,1,4,CF
U052,499.99,4,2,AE
U435,250.41,9,3,GH
U428,285.41,5,4,SA
U020,426.64,10,1,KH
U030,252.97,6,2,LC
U185,232.36,3,4,AL
U191,119.1,7,4,PW
U139,204.59,1,0,KG
U182,241.2,7,5,MM
U265,397.87,9,2,CI
U320,131.1,3,3,GD
U433,446.77,3,0,OM
U308,454.28,9,5,BI
U262,222.28,8,4,DJ
U183,417.72,10,1,BZ
U003,431.27,6,2,LT
U468,329.44,7,5,TW
U311,325.91,2,3,PW
U084,242.47,5,2,KW
U104,453.11,2,0,CN
U496,452.25,1,5,TT
U167,331.58,10,3,BA
U291,168.25,7,4,JP
U419,272.77,7,5,PW
U143,103.31,2,2,SC
U074,308.39,6,1,FR
U240,351.46,10,2,SM
U479,405.88,3,2,CA
U185,142.83,10,2,FJ
U420,195.37,4,0,GT
U442,370.47,3,5,TW
U402,161.25,6,3,LY
U435,373.39,8,2,PL
U205,156.38,9,3,PH
U167,198.45,10,3,TR
U246,475.53,1,3,BB
U419,369.03,9,0,LC
U255,390,9,4,YE
U093,404.49,6,3,NI
U386,234.94,1,1,ST
U204,325.77,7,0,CH
U180,314.69,10,1,GR
U393,485.81,1,1,EC
U293,444.44,4,1,BG
U333,325.12,1,4,ZW
U444,441.76,4,1,NR
U322,114.13,5,4,ER
U252,239.56,8,2,MC
U195,312.03,2,0,AD
U298,182.06,2,0,LA
U381,341.89,3,5,VN
U334,499.86,1,4,MG
U469,117.08,3,3,RU
U426,444.35,8,3,SN
U078,177.9,4,0,MR
U246,488.3,1,0,IQ
U165,295.59,3,1,SL
U376,455.82,4,1,KR
U210,393.58,9,0,BD
U181,316.51,6,3,AE
U180,424.74,10,2,KN
U005,190.8,6,4,LV
U137,460.5,2,5,SI
U336,215.8,3,0,UA
U400,141.84,10,4,BH
U037,272.31,3,3,JP
U186,289.9,1,1,IR
U058,416.7,8,3,MZ
U400,336.99,3,5,VA
U022,378.42,3,3,IT
U283,448.4,4,5,JP
U447,332.67,1,0,GH
U011,358.68,4,5,LI
U341,393.78,4,2,YE
U299,231.35,6,5,TV
U189,437.84,9,0,TO
U312,452.46,3,5,GB
U321,331.46,4,0,NO
U343,114,4,4,MR
U422,241.6,10,1,AO
U309,294.01,9,4,MW
U036,488.62,10,4,TW
U236,403.81,6,1,PG
U262,239.34,2,5,GR
U400,382.67,2,0,SM
U440,109.8,2,4,GR
U072,274.6,4,0,SY
U111,477.48,10,2,KI
U196,497.75,10,2,BD
U156,455.85,8,5,BO
U447,198.89,8,4,AZ
U489,281.84,4,0,MA
U380,273.6,9,3,LS
U111,182.9,8,5,CH
U276,357.41,10,3,AL
U459,198.27,3,1,UY
U429,408.68,8,4,TG
U137,470.3,9,0,PY
U177,226.97,8,4,UA
U298,420.39,7,1,VN
U030,265.26,8,0,GE
U107,269.84,9,2,UA
U141,225.79,3,1,DO
U315,465.88,4,0,PE
U217,349.97,7,0,CR
U188,325.28,1,4,VU
U144,172.02,9,2,SG
U408,263.57,5,4,CU
U320,165.63,3,0,SM
U100,290.35,3,2,SI
U424,166.96,10,1,RU
U181,205.79,7,3,IE
U255,191.34,7,1,CZ
U043,402.42,6,0,AZ
U274,176.26,2,0,AO
U412,444.69,5,4,BO
U326,346.32,5,3,BR
U387,328.39,5,3,HR
U435,495.32,9,2,IR
U233,230.59,7,3,AM
U186,262.2,6,3,US
U007,228.46,8,1,PT
U378,422.3,5,1,FM
U409,143.68,4,2,TG
U043,474.57,1,0,UA
U309,125.16,7,1,QA
U404,193.43,3,4,VU
U005,176.48,1,3,DO
U141,457.11,7,2,LC
U113,258.87,9,5,SM
U246,360.75,2,0,UY
U300,192.27,5,5,ML
U076,479.73,9,1,UG
U149,412.07,5,4,LI
U031,277.58,10,2,AL
U294,424.26,10,0,PW
U102,318.92,2,0,KE
U235,356.38,10,0,SR
U123,399.41,9,5,KP
U433,113.36,8,4,LR
U204,241.69,3,2,RW
U437,388.39,1,4,IS
U342,134.7,3,4,BN
U198,141.31,10,5,AE
U139,416.98,9,5,ME
U376,164.06,2,1,SL
U412,207.21,2,1,IE
U337,446.28,4,1,SN
U272,271.1,1,2,NG
U052,196.13,1,4,AF
U045,200.14,9,1,IL
U159,364.63,5,5,RO
U179,285,4,2,EG
U031,313.65,4,2,KG
U247,126.95,10,2,ID
U245,488,2,0,EE
U474,310.21,5,5,NO
U256,205.12,2,5,AZ
U077,214.9,10,3,AG
U268,175.38,9,3,MY
U425,443.8,2,0,BT
U026,292.62,2,2,ZA
U156,147.73,8,4,IS
U482,274.98,10,5,EE
U209,324.62,7,1,NP
U095,265.62,4,5,NP
U465,126.15,4,1,ME
U183,396.18,1,1,NO
U075,214.78,6,0,TH
U369,252.7,1,4,BS
U330,458.73,8,3,LI
U085,110.07,5,3,SN
U481,181.99,10,5,PT
U021,284.51,6,5,DZ
U350,292.59,1,2,LC
U096,416.46,5,4,BD
U306,191.58,5,3,JM
U467,237.52,4,0,CM
U076,148.42,3,4,ZM
U116,429.93,8,1,JM
U440,229.45,2,5,TJ
U109,239.6,10,4,BE
U482,473.75,3,1,ES
U303,448.33,10,2,NA
U209,280.83,9,2,PT
U179,474.9,1,5,IL
U475,177.6,3,4,NE
U189,360.76,9,0,GD
U479,411.38,5,2,GQ
U292,304.74,5,1,MX
U113,230.73,2,1,TV
U062,170.45,7,0,SD
U255,260.97,2,0,VA
U321,289.37,7,5,DO
U445,390.46,10,3,KR
U350,105.52,4,1,AL
U477,447.27,7,2,JM
U404,309.07,3,2,TW
U140,341.77,5,3,EE
U471,189.44,1,5,NO
U241,177.74,9,0,SA
U312,149.83,9,2,ZW
U061,318.8,6,0,SB
U158,246.36,2,4,KM
U307,302.84,7,1,BO
U249,498.16,4,0,IS
U118,141.62,3,4,LI
U441,249.41,4,5,LR
U183,273.43,9,0,UA
U006,307.63,2,4,JP
U466,487.19,4,3,BJ
U464,456.01,8,0,MK
U313,416.88,1,3,BH
U401,205.84,6,4,UG
U468,127.41,8,0,AF
U442,373.51,5,4,AR
U325,115.1,2,3,BE
U002,479.95,1,0,KH
U373,151.94,4,1,VU
U430,213.73,8,2,AD
U168,260.86,7,1,SK
U412,386.24,3,4,GN
U071,322.3,3,5,VN
U325,412.7,7,2,KZ
U427,272.89,6,3,SZ
U099,286.92,10,1,TO
U349,204.92,5,1,UY
U052,251.01,2,2,LK
U446,471,6,1,SG
U259,424.61,3,0,BD
U496,283,6,5,BO
U126,405.64,9,2,CR
U156,273.57,4,3,FJ
U023,180.65,9,0,TD
U260,204.76,6,5,NA
U220,178.06,2,1,LC
U329,137.48,7,3,VC
U115,134.15,4,2,AO
U284,280.57,6,4,LB
U158,153.48,8,2,PA
U301,160.68,9,4,MG
U251,395.25,2,1,MW
U273,308.04,2,2,VA
U404,498.25,7,3,SY
U263,222.21,5,0,TM
U347,102.7,5,3,ZM
U394,191.68,7,5,LC
U090,410.49,7,1,US
U081,356.88,9,3,AF
U472,414.85,5,5,RU
U354,191.94,8,5,KW
U464,327.07,2,4,HT
U187,361.81,4,1,EC
U430,260.74,3,4,KN
U290,296.03,10,0,KH
U481,202.03,1,5,GB
U232,173.97,2,2,SI
U367,290.91,1,5,HU
U183,324.35,3,3,NP
U468,489.55,10,5,DO
U344,321.99,2,4,RW
U077,138.3,6,5,NE
U054,451.12,9,4,BE
U241,470.34,6,4,LU
U273,290.03,2,0,CL
U407,152.6,2,0,BF
U312,379.46,9,5,BJ
U374,354.26,6,3,NE
U367,423.93,9,1,BH
U051,412.38,2,0,SK
U191,141.31,2,5,NA
U051,130.08,1,1,SA
U340,238.14,2,3,FR
U033,183.02,5,0,SA
U049,331.86,7,1,SK
U461,246.02,1,5,KG
U302,301.54,3,3,LU
U096,199.63,4,5,BH
U299,473.01,6,0,MN
U294,135.35,4,3,TD
U135,259.01,6,3,PA
U236,125.38,10,0,UZ
U424,120.54,7,3,CF
U316,195.41,9,5,BD
U423,301.46,3,3,ML
U067,129.07,9,1,NP
U442,390.39,10,3,MA
U436,403.69,1,0,VN
U308,282.03,2,1,WS
U405,105.34,5,1,FI
U237,304.36,1,5,AM
U089,223.91,9,2,FR
U332,497.64,2,0,PH
U072,288.83,3,0,LK
U062,265.45,4,1,TN
U005,376.37,6,3,IE
U098,200.35,7,1,JO
U042,303.52,4,0,TZ
U174,101.52,2,0,YE
U342,377.93,7,4,GB
U170,199.27,8,1,MD
U130,135.23,7,0,PK
U427,292.31,7,4,AR
U313,129.81,1,1,MH
U069,312.43,3,1,RO
U315,367.68,8,0,NG
U347,277.69,2,4,ZW
U214,353.48,7,0,CL
U029,340.69,9,2,LK
U355,316.02,10,5,FI
U052,462.28,3,1,TW
U482,326.93,8,5,MG
U430,476.71,9,0,SY
U420,498.22,9,4,CG
U472,410.84,9,1,PY
U346,457.1,5,4,ID
U421,486.22,8,2,PH
U496,417.11,9,0,CV
U011,414.86,8,2,CF
U205,358.5,2,1,SV
U392,306.76,9,0,YE
U258,209.56,2,5,AL
U196,328.87,10,0,PK
U257,199.97,4,5,FI
U022,226.68,9,4,FI
U395,431.01,4,4,PK
U151,268.7,5,1,SI
U228,306.63,8,1,ST
U102,159.46,8,0,HT
U211,478.57,1,3,AO
U348,410.51,6,1,EC
U482,117.1,2,0,BR
U125,166.96,1,1,BA
U040,220.2,5,4,SE
U278,304.67,8,3,BW
U170,139.65,4,1,KE
U355,371.65,1,4,CU
U495,236.26,9,4,YE
U410,419.91,1,4,SD
U134,368.81,3,3,CL
U287,415.24,9,1,NI
U268,400.98,3,4,US
U238,192.48,2,3,KM
U453,120.79,4,3,BB
U119,378.01,2,0,KZ
U026,299.32,2,1,PG
U039,111.74,5,5,MY
U212,371.67,9,0,CD
U276,211.78,3,2,SE
U269,296.49,5,1,SI
U484,497.99,2,1,AZ
U199,210.78,5,4,WS
U386,493.45,4,3,CL
U422,439.5,1,5,RS
U404,324.54,5,3,AT
U228,498.13,5,4,BJ
U321,202.13,5,0,BO
U395,275.01,7,5,BH
U212,496.75,10,4,LA
U005,454.79,8,0,ET
U376,163.38,9,0,LT
U381,494.89,10,5,LB
U072,180.62,5,3,MV
U348,267.93,3,5,SV
U208,213.99,6,5,ZM
U478,278.57,10,3,ET
U066,301.52,7,4,AZ
U079,261.08,4,3,AL
U436,185.63,5,2,PY
U345,279.47,10,1,KP
U489,358.62,1,5,PA
U424,322.46,1,3,BF
U102,381.05,2,3,MV
U141,291.86,10,5,MW
U397,188.55,8,0,TG
U079,420.45,7,4,AD
U382,419.1,9,3,CZ
U119,283.68,10,4,DJ
U058,262.89,4,2,ME
U046,381.4,4,1,HN
U111,489.69,5,2,BD
U351,175.29,6,1,CI
U351,450.4,1,4,LY
U491,374.63,1,4,AO
U147,356.25,5,0,LR
U212,382.36,2,1,EC
U163,263.06,10,4,MY
U182,327.6,6,2,LT
U189,332.85,2,2,QA
U321,270.66,2,0,SZ
U059,409.04,4,1,RW
U242,216.71,1,0,BD
U058,379.22,4,5,SV
U184,337.47,1,3,LR
U069,200.4,8,5,NL
U316,187.72,7,5,GY
U387,455.08,7,2,AD
U257,261.87,2,2,AE
U320,383.35,8,4,NG
U467,370.18,1,5,PY
U154,290.25,7,5,SA
U137,433.72,2,2,IT
U249,248.61,7,5,LC
U141,412.42,7,0,IE
U047,462.48,9,4,SE
U371,302.88,5,2,GT
U364,241.42,7,2,DK
U110,237.06,5,2,ST
U154,281.15,9,1,GB
U055,385.79,3,5,DM
U034,455.68,1,1,ID
U172,244.88,10,1,CL
U473,155.24,9,2,NA
U101,343.75,8,2,TD
U163,485.82,3,0,SG
U218,302.04,9,1,GN
U280,265.6,5,2,DO
U165,314.29,9,5,DK
U021,372.46,2,4,LI
U146,421.87,9,5,NG
U398,464.8,2,4,BH
U407,176.74,9,2,GA
U420,216.65,7,2,FR
U481,316.53,10,0,YE
U238,326.23,7,0,CM
U489,166.48,10,4,TT
U340,403.43,3,4,IN
U108,454.68,4,4,PH
U186,250.93,5,1,FR
U318,212.82,5,5,MA
U094,207.47,5,0,KE
U187,229.76,1,3,TO
U157,172.97,6,0,IR
U288,433.04,6,0,CZ
U252,255.98,8,4,AF
U443,356.17,3,5,BN
U249,162.16,5,3,BN
U400,494.44,8,2,BT
U218,424.8,8,4,BD
U408,169.22,3,2,ML
U216,233.15,2,1,PA
U011,483.84,4,0,SE
U173,322.16,10,2,SC
U423,465.19,7,4,AG
U049,465.26,4,5,AU
U104,403.61,7,5,IS
U449,389.31,3,4,PK
U258,485.01,1,3,ID
U199,275.26,10,2,SG
U417,264.41,2,5,SE
U229,405.62,7,3,MC
U222,335.64,1,5,HU
U467,101.02,5,0,TZ
U163,433.61,10,4,MG
U428,303.17,5,5,BF
U231,427.78,2,3,NA
U334,482.77,8,5,CY
U134,221.61,3,1,OM
U316,296.34,4,2,TR
U086,136.01,2,2,RW
U079,162.71,10,3,ES
U073,344.38,1,3,JM
U177,428.79,2,3,GT
U337,475.13,8,2,OM
U254,305,1,1,NL
U044,250.13,7,4,UY
U019,227.61,7,4,DZ
U280,148.05,9,0,SI
U304,309.6,7,5,MH
U158,410.68,4,3,QA
U005,140.67,8,3,GT
U162,430.21,3,4,SC
U100,285.01,2,1,AT
U202,492.26,9,2,MT
U011,446.65,6,1,GY
U227,439.19,9,1,CO
U115,398.52,10,2,FJ
U126,182.79,4,3,TW
U012,416.28,6,4,HU
U330,371.37,9,0,CZ
U454,193.96,5,5,SN
U306,348.99,1,0,BS
U070,112.91,5,0,MX
U337,370.5,8,5,GM
U352,417.74,1,0,NO
U186,335.22,6,3,NO
U491,172.64,8,1,DZ
U144,460.71,2,0,IQ
U498,126.38,3,4,MA
U469,476.19,7,4,KH
U269,249.39,6,4,GT
U374,245.78,7,3,DZ
U065,227.74,6,2,VA
U381,220.51,7,2,MX
U292,251.21,5,3,MC
U016,353.84,2,4,GW
U376,322.1,7,1,MC
U343,489.02,6,0,OM
U070,374.19,7,3,TJ
U191,366.52,7,4,BZ
U217,367.86,7,5,GE
U210,401.79,8,0,NZ
U175,413.69,2,5,IN
U283,257.72,6,2,CM
U276,448.58,8,5,TL
U086,234.95,2,5,CU
U281,225.82,2,0,HU
U120,184.07,2,3,LY
U104,386.83,3,2,BW
U476,405.25,1,4,NG
U385,435.24,8,0,WS
U333,146.32,1,5,UG
U211,328.9,2,4,EE
U459,102.65,9,0,KW
U140,111.47,1,3,SC
U086,272.64,6,0,CN
U265,251.81,9,5,SC
U101,146.57,10,2,AD
U044,451.44,4,2,YE
U143,421.63,6,2,ET
U098,444.6,10,0,NR
U144,364,7,4,RO
U381,177.47,8,5,UY
U468,131.71,10,3,VN
U450,251.39,3,2,CA
U108,108.34,7,4,PE
U108,377.17,3,1,ZW
U401,217.31,6,1,GQ
U325,377.45,6,5,BD
U131,250.64,3,0,LU
U049,285.21,6,3,MN
U005,335.95,8,5,TL
U445,304.11,7,3,WS
U448,217.34,2,0,EG
U188,192.06,6,4,JP
U080,376.19,1,0,GQ
U449,451.53,4,0,CO
U093,254.83,4,3,PS
U019,347.92,6,5,IN
U357,280.62,10,2,UY
U239,283.27,9,4,KM
U211,438.78,5,2,MX
U465,244.78,9,1,GA
U329,257.28,1,2,BA
U080,106.68,9,1,LK
U458,322.64,7,2,BO
U351,207.33,2,3,GN
U113,499.81,9,3,DZ
U323,267.17,7,0,BA
U371,249.09,9,4,HR
U345,194.19,4,1,CD
U083,309.96,1,0,BH
U021,162.96,5,3,KG
U213,351.86,4,5,TZ
U448,343.2,5,5,RO
U096,335.53,3,2,AU
U394,274.09,3,3,CM
U006,260.1,10,1,JO
U413,390.37,10,5,TV
U273,318.69,8,4,ZM
U030,412.56,9,0,HU
U383,474.93,6,4,FJ
U200,425.14,4,3,GM
U176,146.13,3,2,PT
U300,286.5,2,1,OM
U266,228.09,1,2,GY
U159,322.39,2,4,HT
U498,215.38,4,5,BN
U297,215.65,4,4,JM
U041,107.86,10,4,TZ
U352,267.61,9,1,BW
U218,189.22,10,1,BJ
U055,222.32,4,5,MA
U301,277.96,1,2,ES
U287,233.46,10,1,NI
U378,155.25,1,2,AF
U219,397.25,5,5,SG
U215,148.38,1,4,AL
U283,325.5,1,5,ME
U250,196.45,4,2,VE
U400,280.07,8,0,TH
U021,122.61,7,1,GN
U026,165.89,6,1,MU
U315,361.98,9,1,AD
U434,457.54,5,0,SK
U359,183.32,10,5,NO
U466,108.81,1,3,IQ
U258,358.63,2,5,NE
U452,216.49,5,4,FI
U213,186.18,1,2,EG
U406,475.8,6,2,AT
U425,374.6,7,1,SI
U265,133.91,6,1,PS
U155,178.92,1,1,LV
U377,497.45,3,1,CM
U187,385.19,6,2,VU
U033,232.14,8,3,CV
U285,275.81,9,4,ZM
U461,344.33,8,1,MY
U337,112.22,1,2,BB
U285,116.37,10,2,PG
U209,174.22,1,0,CO
U021,260.43,10,3,VN
U303,412.66,6,4,NI
U128,441.04,10,3,AG
U036,322.81,1,4,PG
U420,152.45,3,4,BN
U223,199.82,8,1,IQ
U026,252.64,10,5,YE
U013,183.9,10,3,ID
U013,267.64,1,3,OM
U255,278.7,5,3,DZ
U042,310.75,7,1,LV
U249,179.23,4,0,KI
U312,379.12,7,2,ZM
U080,358.94,10,1,CG
U315,248.12,2,4,BY
U073,485.97,10,3,BY
U168,121.04,10,0,LB
U188,139.62,2,4,TM
U081,259.57,9,4,TW
U181,282.17,4,4,GB
U337,481.76,9,5,NZ
U243,498.71,7,2,TR
U151,342.48,5,1,BI
U105,421.82,9,3,MG
U324,362.57,9,0,DK
U455,357.5,4,5,DZ
U259,397.35,7,3,TO
U366,387.81,3,5,CU
U322,153.04,7,4,EE
U444,448.11,10,3,PS
U008,253.21,7,2,KI
U272,187.25,2,3,KH
U110,131.83,7,2,BJ
U032,268.67,4,2,CL
U338,225.44,7,2,CI
U384,411.79,8,5,KR
U227,333.05,8,1,DJ
U375,147.31,2,4,AD
U002,152.87,8,1,DJ
U148,434.99,8,4,CM
U342,222.3,6,2,UA
U339,205.59,3,0,FI
U475,109.56,10,1,SG
U219,165.29,7,2,LI
U445,381.95,10,3,LR
U094,453.36,5,3,AF
U429,211.13,3,4,US
U230,219.26,7,3,SE
U453,323.93,10,2,WS
U073,394.71,2,5,MK
U039,155.3,6,2,MT
U322,436.18,5,5,BN
U007,278.75,9,2,BT
U062,328.57,10,2,RU
U048,482.38,8,0,TD
U062,194.22,9,3,SI
U470,255.46,9,3,DK
U149,294.76,2,4,AR
U155,406.61,5,4,ZW
U237,308.36,2,4,TG
U352,436.47,3,5,CL
U045,341.73,5,2,NZ
U265,333.25,6,1,AZ
U083,341.01,3,2,AR
U014,103.26,8,1,GA
U082,406.4,8,1,PH
U086,307.29,1,4,MD
U479,192.78,6,1,MC
U084,465.16,1,3,SG
U326,494.76,9,4,AZ
U365,218.81,8,1,PG
U161,315.69,6,0,SK
U270,195.74,6,5,IQ
U287,333.63,1,4,HT
U082,398.35,6,0,GM
U483,459.66,7,0,TD
U203,214.12,3,0,PG
U234,121.18,5,5,TG
U169,212.58,5,5,FR
U393,216.41,9,4,MX
U157,286.59,2,3,QA
U346,174.5,9,1,GW
U332,121.32,9,0,KH
U372,155.08,9,5,BD
U163,220.06,7,1,UA
U245,237.44,8,4,KE
U022,160.22,9,4,HU
U490,324.29,10,5,NP
U300,125.5,6,1,TZ
U479,340.63,1,5,CO
U384,201.02,2,0,FJ
U282,430.89,4,1,GN
U499,165.24,10,0,KR
U470,290.1,2,5,AT
U108,461.93,10,0,CL
U440,282.55,4,2,IE
U231,492.06,9,3,GT
U329,448.83,8,5,TL
U444,198.28,1,5,SG
U335,149.56,8,2,PA
U283,201.02,5,3,PG
U165,419.14,2,1,PW
U004,195.69,5,5,UZ
U276,318.46,3,1,ML
U301,492.63,1,4,KM
U372,476.25,2,3,NG
U382,112.4,4,5,ER
U299,225.66,5,0,ZM
U227,309.28,10,3,BR
U039,339.33,9,5,AD
U233,375.69,5,0,IE
U022,370.39,4,0,HT
U361,107.44,9,4,EG
U259,360.87,3,3,BI
U304,248.83,9,0,ES
U047,297.92,2,4,TM
U449,283.62,5,0,SA
U248,456.26,1,1,MA
U270,287.88,5,5,BH
U137,111.76,7,3,GW
U079,176.56,3,5,AE
U487,361.62,5,2,MC
U287,349.63,8,0,IR
U150,435.22,9,5,SY
U153,340.25,7,3,BZ
U086,169.34,4,4,DM
U324,228.92,6,2,SK
U280,487.36,8,4,JP
U355,280.74,3,0,CN
U147,344.78,4,2,KE
U300,498.63,7,5,TD
U332,496.96,3,0,BI
U205,376.65,8,4,CN
U420,221.79,4,2,TG
U105,370.6,4,0,GR
U127,257.77,1,2,CA
U343,197.93,9,5,VE
U266,405.23,10,3,AZ
U432,291.68,1,3,SO
U189,292.96,4,1,TV
U461,307.51,5,2,QA
U006,172.52,6,0,TG
U157,262.55,5,1,KW
U360,275.86,5,0,LV
U500,406.09,7,4,CM
U144,311.01,9,4,BB
U410,128,5,2,MM
U167,460.81,4,4,HT
U044,418.21,3,3,SG
U142,406.24,2,2,SG
U430,256.93,1,0,NR
U240,416.45,10,3,MR
U109,147.75,6,1,CM
U316,104.14,5,1,MK
U284,179.15,10,1,MA
U232,397.69,7,4,ID
U426,264.03,9,2,LK
U373,221.22,7,2,MG
U390,427.71,2,3,TM
U102,306.29,8,1,CO
U070,221.26,8,1,KZ
U187,344.02,4,3,PS
U226,260.96,1,3,CL
U066,246.51,8,5,US
U486,430.02,10,0,OM
U303,326.81,1,1,BA
U483,281,10,1,AU
U206,411.09,10,2,MG
U118,190,2,1,MH
U012,218.78,10,5,SL
U058,485.51,10,0,MV
U372,421.14,9,3,BY
U191,426.85,5,5,MU
U490,486.32,7,4,SI
U265,359.94,8,5,NE
U157,214.91,7,1,CF
U245,152.78,2,0,ID
U037,361.1,8,0,SZ
U213,252.12,1,4,BG
U198,119.36,10,1,SD
U127,316.35,10,4,CV
U039,112.56,6,4,LA
U333,130.5,2,0,SA
U399,170.65,2,1,EG
U372,312.41,1,0,TO
U238,199.81,4,5,KN
U321,201.86,6,2,UG
U194,303.07,7,0,JO
U462,313.05,3,0,HT
U208,466.85,6,1,JO
U332,415.94,8,3,LK
U375,335.69,7,0,BZ
U375,429.13,3,4,CN
U390,242.14,2,0,NZ
U208,443.4,1,2,CG
U351,228.54,10,5,NL
U451,215.53,1,4,BB
U453,241.96,3,0,GH
U487,309.85,9,2,MM
U421,347.6,1,3,NI
U075,339.47,6,5,KE
U042,115.34,8,4,CY
U317,131.85,10,3,CM
U303,167.76,6,5,AG
U308,187.39,6,0,LR
U132,135.79,1,5,CN
U060,462.45,1,2,IL
U478,153.21,1,3,LY
U388,220.19,5,1,SL
U064,479.84,5,1,PE
U374,456.94,5,1,SV
U229,149.13,2,0,ID
U187,225.3,6,4,UG
U160,282.47,7,2,MY
U191,305.61,7,3,PT
U195,206.76,4,4,NZ
U026,420.61,1,5,VU
U366,284.87,6,5,LV
U371,306.91,8,3,LB
U490,490.42,3,3,KH
U289,137.28,8,4,TT
U255,424.32,6,4,ER
U127,292.15,7,2,CH
U366,425.67,3,5,LV
U356,391.29,3,2,MZ
U037,436.77,1,1,CV
U183,397.1,3,2,SI
U177,178.94,2,5,SR
U441,196.6,8,3,MT
U454,195.61,6,2,MU
U079,231.49,9,2,GQ
U236,475.46,10,4,SL
U024,346.22,3,1,WS
U253,461.8,9,4,MV
U234,107.97,4,2,DO
U307,320.56,10,2,KE
U092,202.6,1,3,SR
U311,228.19,6,1,TT
U074,257.5,4,3,SV
U065,251.28,8,1,NZ
U374,265.67,1,1,RS
U472,430.51,2,1,TH
U463,367.39,4,0,EC
U120,170.1,8,0,SN
U392,330.11,7,1,TO
U481,432.55,1,5,UY
U126,385.96,8,0,HT
U439,245.6,3,2,CL
U173,392.54,1,3,MW
U445,212.54,4,0,LR
U021,105.56,3,3,MN
U124,131.13,5,5,CU
U185,222.77,9,3,CO
U330,354.53,10,1,JM
U349,475.15,4,1,CI
U025,496.51,3,2,DK
U250,455.1,4,5,CN
U158,367.35,8,1,AM
U072,355.38,8,2,BJ
U432,247.44,6,1,NO
U299,156.22,7,5,IS
U408,202.25,8,5,BI
U241,499.67,8,0,CH
U246,247.78,10,0,MX
U194,457.28,5,1,SO
U206,244.8,7,5,ES
U128,271.8,7,4,HT
U186,125.42,9,5,BE
U088,427.28,6,0,MZ
U106,420.08,4,4,MG
U101,188.15,3,2,RS
U395,403.72,5,0,CD
U382,212.18,2,0,MN
U411,491.53,5,0,MY
U012,281.98,9,0,BJ
U317,169.41,5,1,HN
U193,204.12,3,4,CH
U055,369.95,7,2,MY
U142,130.45,9,1,BT
U393,340.8,10,0,GH
U279,428.84,9,3,MT
U234,305.21,9,5,ER
U333,169.15,1,5,GQ
U311,494.27,8,4,PY
U043,459.27,8,0,RS
U076,145.81,6,4,AR
U175,220.03,8,3,KE
U056,184.06,5,5,SO
U113,233.58,7,5,LR
U114,184.81,6,2,GT
U464,450.59,9,0,SL
U132,356.25,6,2,TL
U248,430.22,8,3,TG
U210,237.14,9,2,DM
U012,386.03,6,3,BY
U399,427.4,7,3,GN
U017,150.15,5,5,BJ
U330,494.18,6,1,HT
U175,367.34,2,3,LI
U009,269.13,10,0,BZ
U041,399.18,3,3,CH
U253,100.93,5,0,CY
U052,377.43,3,5,SG
U064,304.47,8,2,IS
U377,434.28,10,5,LA
U376,199.22,4,1,WS
U299,482.94,5,5,SI
U268,302.71,7,5,LY
U375,487.53,9,3,EC
U439,281.85,3,1,SD
U128,233.24,10,3,MU
U495,129.19,9,5,SN
U100,395.59,6,2,BS
U254,202.93,2,0,LC
U406,117.35,7,2,TJ
U386,369.06,6,1,IR
U473,347.38,3,2,FM
U150,301.2,3,1,PK
U482,394.09,9,2,SV
U349,107.38,8,2,ST
U021,379.52,4,5,SN
U324,314.27,6,2,SO
U047,487.49,2,3,CL
U277,367.95,2,5,BJ
U041,120.72,9,1,LB
U348,238.31,8,1,SZ
U276,473.51,8,1,GA
U215,407.54,9,5,FI
U191,267.07,7,4,SI
U295,240.53,4,5,CN
U452,152.46,5,2,MK
U340,260.61,2,3,MZ
